author	description	retweet
npletsplays	#MarioOdyssey stream continues tomorrow night at 8pm PST! Maybe I can show you all the impossible jump in real time? https://t.co/IJ7npusz5f	False
paul5100	Que bueno esta #MarioOdyssey se siente como #gordaentobogan 😂 o ¿no? @CulturaVJ @iamblinker @AdolfoAguirreC 😅🤪	False
jfkxbumblebee	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
AndroidPeach	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
jghurugekaiser	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
gravyyrobber	RT @Shirtasaurus: #Wevecomealongway...#mario64 #MarioOdyssey #SuperMarioOdyssey #supermario64 #Nintendo64 #n64 #NintendoSwitch #Switch #m…	True
DivineHate444	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Cornfield24	RT @JoshuaMarshh: Who doesn\'t love a beach theme?! 🏖🏝#SuperMarioOdyssey #GameMusic #Soundtrack #FanArt #NintendoSwitch #MarioOdyssey #Odys…	True
VampireShadeBr	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
phil_smashbro	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
TekTheNinja	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SBlairHQ	Wut...#marioodyssey #nintendoswitch https://t.co/0Jo2oMBJD3	False
CurlySupreme	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
lakeoswegoview	RT @SSleepyGamer: Mario is getting a bit too invasive. #pancakes #MarioOdyssey https://t.co/exSmX7YL0v	True
ItsMeRump	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
64jellyman	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Marche800	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ArcticAether	Taking a break from studying and playing some #MarioOdyssey live on Twitch (Link in description)	False
SeizeSpiral	RT @stupjam: #sanic #MarioOdyssey https://t.co/IhxUYN06Ql	True
jusifers	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
GrimmZin	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
DisdonnPlays	Here\'s a question, who here wants me to post my #MarioOdyssey speedrun to Youtube this week? And who wants to wait… https://t.co/bdq7MgHw4j	False
Red_Lotus_23	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
WatchFale	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Blulouis05	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
cromastuise	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
KirbyVolt	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
NyceOne983	Got my (Super)Star(Man) [which ever name you prefer] For my Christmas tree today!#SuperMarioOdyssey… https://t.co/tyvn7VAaWq	False
rach_ec	Mario dances when music plays from a stereo in #MarioOdyssey! https://t.co/vV2UVAIk4D	False
TheGatchaman	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
bastiansaga	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
UltiSpazz	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
LilSkullzX09	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Locust_CQ7	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
TomCasterline	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
Soaryn117	RT @Asneakyninja1: Soaryn has achieved World Peace?! #MarioOdyssey #twitchclips @Soaryn117 https://t.co/Av3xQXz2Kr	True
mcwafflez45	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
DrSoxion	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Asneakyninja1	Soaryn has achieved World Peace?! #MarioOdyssey #twitchclips @Soaryn117 https://t.co/Av3xQXz2Kr	False
mannez22mannez	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
BryantS8B	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
A30justin	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
12mariokart	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
braxx_xx	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
bassoholics	RT @Super33Fungi: Finally letting #cosplay into #videogames I see...Or is this identity theft? Muhaha #marioodyssey #nintendoswitch  https…	True
ramonsalinasart	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
KuriBenkei	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Duis101	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
RadShiro	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Chris_Wildin	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Toadmeme	RT @stupjam: #sanic #MarioOdyssey https://t.co/IhxUYN06Ql	True
therazzbeary	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SvenHolgersson	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
gh0st_guy	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
snowkonegaming	Don\'t I look ready for adventure?.........also i dont own a switch, i just wanted the hat to have it :P &lt;3… https://t.co/tK7NhRrxcm	False
Just_Beatzy	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SSGSSHDGamer	#MarioOdyssey is mine finally!!!!! https://t.co/FgHg8kI7d1	False
SightPassing	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
TheBiggerJohn	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SSGSSHDGamer	@BrizzyVoices @Nintendo Look what u just picked up! #MarioOdyssey https://t.co/BMtro7VYu4	False
TheMeganStarr	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Sir5000	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
soraabora	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
marios_brother	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
TR6Queenly	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
dishwata	RT @MissGirlGamess: Getting ready to stream the final part of #MarioOdyssey on @Twitch whose ready to see me beat that big bad bowser!!!! A…	True
BenStarred	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Alexis__2814	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
KioshiYa	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
MisssingNo	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
itzreallyFinn	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
DragnixMod	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Genowhirl910	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
lchilds99	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
MikeLuckas	Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	False
TheShadowKoopa	So I just beat the final challenge of #MarioOdyssey  and it was fantastic. I\'m tearing up a bit from the pride and… https://t.co/e70JgIxSlu	False
Super33Fungi	Finally letting #cosplay into #videogames I see...Or is this identity theft? Muhaha #marioodyssey #nintendoswitch  https://t.co/8xAj7LhD2H	False
BogiesMotors	RT @Superbrioche: La suite de Mario est dispo 😁ON ARRIVE AU PAYS DU LAC #7 Let\'s Play Super Mario Odyssey🎩🌍🐠 #MarioOdysseyhttps://t.co/y…	True
jarno645	RT @OranHexthief: Someone\'s excited for tonight @NintendoAmerica #MarioOdyssey https://t.co/wDEakgEUhy	True
ChaozAngel	RT @SirWobbingtons: Finally got me a Nintendo switch! #MarioOdyssey https://t.co/6I2YdT6ItZ	True
DatWeirdPoster	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
Mozelicious	¿Para qué quiero amigos, si tengo a mi Nintendo Switch? 😎😍 #MarioOdyssey https://t.co/bn8PIEAPpg	False
Aaaaaarclocki	#MarioOdyssey #nintendo #NintendoSwitch Thank You for developing the game!!Sooooo amazing!!!🙈 https://t.co/Fa9tW4LVBz	False
NinSwitchNet	"Who else is going to ""Switch and Chill"" tonight? Plenty of great new games to play. Too many games, and not enough… https://t.co/FHm595DO3h"	False
Hab_It_All	I\'m having so much fun with #MarioOdyssey	False
SteveChopz	#MarioOdyssey https://t.co/Z4apHsfgVj	False
ShellshockPrime	RT @RunJumpStomp: Whenever I want to play #MarioOdyssey https://t.co/1n7XQTu4nh	True
mokarumu	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
GoatyTV	Bringin\' down the house with more #MarioOdyssey ! Going to break that 500 mark on moons hopefully!… https://t.co/JpqkrDqyF9	False
Juukuo	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
Kuma_chan_03	RT @mae_karson: Twitch art for @ER_Kurta!! #twitch #Mario #MarioOdyssey https://t.co/4VPiWHQQlw	True
lnrdrnh	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
UltraEvilOne	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
AnonymousGamr99	(Mario Odyssey spoiler warning)@Nintendo (CC: @NintendoAmerica) We need a #MarioOdyssey patch where if you unlock… https://t.co/v5QHDNgDDL	False
VigilantMike	Took my brother out so he could get #MarioOdyssey. Reminds me of the day I first played galaxy. The game looks pretty good	False
SuperCuddles_	RT @AdriosaGaming: Live w my 1st #MarioOdyssey stream in LA! Im streaming myself exploring Metro City while in a metro city! COOLStop by &amp;…	True
TheRealNivix	RT @DxzNa: #MarioOdyssey @MariosFriend9 @Elwensa @RealLuigikid It\'s in Bowser\'s Kingdom.His weapons are my own imagination.Don\'t care adout…	True
Scot_Eliwood	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
LucasWillett921	RT @DxzNa: #MarioOdyssey @MariosFriend9 @Elwensa @RealLuigikid It\'s in Bowser\'s Kingdom.His weapons are my own imagination.Don\'t care adout…	True
prettyboyhide	RT @mae_karson: Twitch art for @ER_Kurta!! #twitch #Mario #MarioOdyssey https://t.co/4VPiWHQQlw	True
mae_karson	Twitch art for @ER_Kurta!! #twitch #Mario #MarioOdyssey https://t.co/4VPiWHQQlw	False
hanmza99	RT @Gametainment: Everybody raving about #MarioOdyssey but its just not that good.  Maybe a 6.5	True
ErikKazda	RT @SurrealMark1: https://t.co/hULWTjMiOAGot the Piranha Plant Men on Art Station :) Check it out. #Nintendo #MarioOdyssey #indiedev #Satu…	True
AAAShowYT	We mAAAy be #internetfamous with our new 69 (gigitty gigitty) subs, but you\'re never too old to suck AAAt MAAArio! #MarioOdyssey #AAAShow	False
TheSeducktress	RT @MegaMuto: I made a little Mario gif#gif #MarioOdyssey #Mario #SuperMario https://t.co/HziUHPq3ve	True
SupStreamers	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
manowar101	RT @JamieVsGames: Completed the main story of #MarioOdyssey now to collect all them Moons.I will be back on twitch at around 3pm UKhttp…	True
f_rossr	Toda vez que uso a habilidade daquele Wriggle multicolorido tem uma sanfona que eu penso que vai tocar asa branca. #MarioOdyssey	False
RealLuigikid	RT @DxzNa: #MarioOdyssey @MariosFriend9 @Elwensa @RealLuigikid It\'s in Bowser\'s Kingdom.His weapons are my own imagination.Don\'t care adout…	True
melovecoffee	I played #marioodyssey for 3 hours with my new anti-nausea bands and I didn’t get sick! https://t.co/MX1awCtnyV	False
AdriosaGaming	Live w my 1st #MarioOdyssey stream in LA! Im streaming myself exploring Metro City while in a metro city! COOLStop… https://t.co/vybkDfLcpz	False
KisaPrime	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
ItsyBitsyCthulu	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
donaldson86	Got to the credits of #MarioOdyssey. Had a big dumb smile throughout the entirety of the game, much needed after th… https://t.co/QZ6Pt7jEyw	False
REDKorrRupt	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
benkendimsahsim	RT @GlennGlenny: What a great week for me and my Thumbs! Finished the story in #MarioOdyssey then went back and finished up the main quest…	True
kevinttan	Minimalist Shy Guy for today\'s Pixel Dailies 🎨🖌️🖼️👾..#gamedev #indiedev #pixelart #gameart #aseprite #ShyGuy… https://t.co/6NgL0ziV5x	False
DanGuy96	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
Giomanky	Que hermosura de juego es #MarioOdyssey. Apenas lo terminé y es lo mejor ❤️	False
TwitchRTCBot	RT @shadowzeppgamer: I\'ve had the #MarioOdyssey  theme song stuck in my head all day. I blame watching too much @ryukahr on #twitch	True
YouOdysseyThis	RT @lord0rion: @NintendoES #MarioOdyssey #SuperMarioOdyssey #NintendoSwitch The king of the moon https://t.co/EgyxfGuGnS	True
lord0rion	@NintendoES #MarioOdyssey #SuperMarioOdyssey #NintendoSwitch The king of the moon https://t.co/EgyxfGuGnS	False
bentdone	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
shadowzeppgamer	I\'ve had the #MarioOdyssey  theme song stuck in my head all day. I blame watching too much @ryukahr on #twitch	False
Artist_Maxwell	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
TootLootRiot	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
BohannonDavid	RT @mistersausty: #MarioOdyssey #jojo #tfwistilldonthaveodyssey #myart https://t.co/s3lvgUunLp	True
DarthPanda23	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
StreamerUtopia	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
Chukkaque	Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation… https://t.co/zIhFT99oEN	False
Vapidlindanator	RT @Brother_DIG: Good day at work! time to stream! guess whos back! BrotherMario!! playing some #MarioOdyssey lets go! https://t.co/hFNCPOP…	True
Oo_ykn_oO	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
kingsatann	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
TheTrue_FM	i need to stop, but I\'m having a lot of fun with these xD #SuperMarioOddJobs #SuperMarioOdyssey #MarioOdyssey https://t.co/KHDJk7XaXW	False
NaomiNoriChu	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
asexyking	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
IFMU_Gaming	RT @Brother_DIG: Good day at work! time to stream! guess whos back! BrotherMario!! playing some #MarioOdyssey lets go! https://t.co/hFNCPOP…	True
lloyd72505	RT @highties69: This is gonna get interesting #MarioOdyssey https://t.co/UdyiU1pAJc	True
Brother_DIG	Good day at work! time to stream! guess whos back! BrotherMario!! playing some #MarioOdyssey lets go!… https://t.co/MLKbtKruWc	False
Mische27	There are people celebrating Carneval, then there is me still playing #MarioOdyssey	False
BestTheMiner	RT @PrettypastelMel: Peach outfit #3 👙🕶️I\'m drawing a series of peach’s outfits from #MarioOdyssey ! https://t.co/D07sUHapPy	True
shuruzy	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
SPACERACESTAR	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
JaviTwiTcH	Cabrones dejar de decidme que el #MarioOdyssey y el #BreathoftheWild son unos putos juegazos, que me metéis en gana… https://t.co/l8Qeye4WVK	False
SuperNintendad	RT @RunJumpStomp: Whenever I want to play #MarioOdyssey https://t.co/1n7XQTu4nh	True
JustinToussain4	RT @stupjam: #sanic #MarioOdyssey https://t.co/IhxUYN06Ql	True
xNYxKnux	Why you giving me that look? #MarioOdyssey https://t.co/Qq4Y4JaaGT	False
helloobuddy	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
MangoLeggs	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
MegaMuto	I made a little Mario gif#gif #MarioOdyssey #Mario #SuperMario https://t.co/HziUHPq3ve	False
RunJumpStomp	Whenever I want to play #MarioOdyssey https://t.co/1n7XQTu4nh	False
IAmLegend1337	RT @theMoneyMatches: Who\'s playing?What are you thoughts so far?What is your all time favorite Mario Title?#MarioOdyssey #Mario #…	True
shinji_spice	Tenia mucho tiempo que no me gustaba tanto un juego de #Mario #MarioOdyssey	False
shinji_spice	Que chingon esta el #MarioOdyssey ❤️	False
cesardelcastill	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
NekoNana2	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
_Roobin_	"RT @maikantopia: ""Fuggedaboutit!"" - Quick JPN-ENG comparison of this silly line in #MarioOdyssey . No JPN equivalent to that word due to it…"	True
AdultNep789	"RT @maikantopia: ""Fuggedaboutit!"" - Quick JPN-ENG comparison of this silly line in #MarioOdyssey . No JPN equivalent to that word due to it…"	True
KentoTFH	that one time I unintentionally cosplayed as Cappy from #MarioOdyssey... for a year. #Nintendo #bluehair https://t.co/yGQId3iCGi	False
chismisreyna	RT @MikeLuckas: #MarioOdyssey https://t.co/DRrqnHNJbX	True
_guimaraesju	RT @leeeeuo: Melhor parceira de jogo #MarioOdyssey https://t.co/eA2cvvalyS	True
AGILETHUMBS	RT @SaymanTwit: I loved these adorable mummies :3 🤩 💀#marioodyssey #SuperMarioOdyssey #Switch https://t.co/LVeXopmk3N	True
